Author,Date,Text,Retweet?,Polarity_SW,Polarity_NSW,User Location,User_Follower_Count,Longitude,Latitude
ppieper3661,2019-12-12 12:55:47,Makes wonder hes done something even worse dont know about.,True,-0.4,-0.4,"Montgomert, Alabama",148,,
BordonBoris,2019-12-12 12:55:47,BREAKING House Democrats announced continue pursue impeachment President Trump even AFT,True,0.0,0.0,United States,407,,
lionsmds,2019-12-12 12:55:47,"fastest, weakest, thinnest, PAISAN impeachment American presidential history. impeachmentDebate",True,0.25,0.0,United States,1344,,
DavidSi00941078,2019-12-12 12:55:47,"fastest, weakest, thinnest, PAISAN impeachment American presidential history. impeachmentDebate",True,0.25,0.0,"Texas, USA",256,,
MemphisGrits2,2019-12-12 12:55:47,Stretching Falls Rhetorical Quicksand Saying Trumps Ukraine Phone Call Affront MLK Jr.s,True,0.0,0.0,"Tennessee, USA",8973,,
Suzee5335,2019-12-12 12:55:47,"Moscow Mitch bribed boatloads campaign cash , course agreed acquit. Half",True,-0.16666666666666666,-0.16666666666666666,,158,,
PaulaShellenba1,2019-12-12 12:55:47,Pelosi lied country promising get things done. Americans wanted Democrats *lower prescription drug c,True,0.2,0.2,,89,,
PlattNance,2019-12-12 12:55:47,Impeachment thing House Dems doing.,True,0.0,0.0,,60,,
realTuckFrumper,2019-12-12 12:55:48,WATCH LIVE House Judiciary Committee debates articles impeachment Trump,False,0.13636363636363635,0.13636363636363635,Witness Protection,73605,,
onedayatatime4l,2019-12-12 12:55:48,New Polls Say Americans Oppose Impeachment. nothing wrong. first Impeach,True,0.09659090909090909,-0.03787878787878788,,1221,,
ckorie17,2019-12-12 12:55:48,lot moderate Dems recognize political loser impeachment is. They're encouraging leadersh,True,0.0,0.0,Malaysia,1181,,
vince_whirlwind,2019-12-12 12:55:48,"probably right, Democrats going stop Trump elected another 4yrs Democ",False,0.2857142857142857,0.2857142857142857,,42,,
meppenbrock,2019-12-12 12:55:48,"2KAG Rep. Lesko slams impeachment corrupt, rigged, railroad job ImpeachmentHearings TheHouseWillFlipIn2020 ModernDayL",True,-0.5,-0.5,,1727,,
MegMurrayMusic,2019-12-12 12:55:48,FUN FACT Impeachment pollin 810 points higher Trumps approval ratin.,True,0.275,0.275,Annapolis MD/SoCo,562,,
M_Seb26,2019-12-12 12:55:48,Schiff submitted classified evidence judiciary committee ahead tonights impeachment markup.,True,0.0,0.0,,197,,
arsched,2019-12-12 12:55:48,"Trump's Impeachment British Elections full swing, old Empires &amp; Super Powers looking Abyss",True,0.1958333333333333,0.1958333333333333,"Islamabad, Pakistan",909400,,
VoxDawg,2019-12-12 12:55:48,"Tuesday, Democrats predicted max 5 defections impeachment vote. wonder could go higher sw",True,0.25,0.25,"Glory, Glory, USA",4899,,
kenluke,2019-12-12 12:55:48,We've reached point impeachment markup firstterm newbies basically make dear diary campaign videos fo,True,0.0,0.0,Connecticut,545,,
RememberPaoli,2019-12-12 12:55:48,"target citizens, President, could next",True,0.0,0.0,,2770,,
2020_purple,2019-12-12 12:55:48,Pelosi lied country promising get things done. Americans wanted Democrats *lower prescription drug c,True,0.2,0.2,"Colorado, USA",1442,,
onlypatch,2019-12-12 12:55:48,New Polls Say Americans Oppose Impeachment. nothing wrong. first Impeach,True,0.09659090909090909,-0.03787878787878788,,165,,
BelkissObadia,2019-12-12 12:55:48,MADE DAY public servants Trump smeared 'traitors' 'human scum' Time magazine's 2019,True,-0.09999999999999999,-0.09999999999999999,Washington DC,16680,,
RinzyRoo420,2019-12-12 12:55:48,"Nah. cult. looks like one, walks like one quacks like one.",True,0.0,0.0,,1393,,
ramm6144,2019-12-12 12:55:49,"fastest, weakest, thinnest, PAISAN impeachment American presidential history. impeachmentDebate",True,0.25,0.0,"Houston, TX",97,,
mistake_of_1898,2019-12-12 12:55:49,last week WH &amp; allies slammed Democratic impeachment witness bringing President's son Barron h,True,0.0,0.0,"Brooklyn, NY",74,,
GgirlKa,2019-12-12 12:55:49,Weaponizing impeachment political purposes founders intended. Democrats fast tracked ho,True,0.1,0.1,,172,,
kronkareshwar,2019-12-12 12:55:49,New Polls Say Americans Oppose Impeachment. nothing wrong. first Impeach,True,0.09659090909090909,-0.03787878787878788,NEW DELHI,1176,,
pugalisous58,2019-12-12 12:55:49,"anybody speaks truth him, Trump attacks He's little man, practicing CRIME entire life, it'",True,-0.09375,-0.09375,"Laguna Beach, ca",233,,
JillRyanNikita,2019-12-12 12:55:49,Senate members McConnell goes route? fight,False,-0.125,0.0,,86,,
DoraMariaCosta,2019-12-12 12:55:49,. report Alan Dershowitz informally advising President's legal team could play,True,0.2,0.2,"Seattle, WA",472,,
JosephCianos,2019-12-12 12:55:49,Milano Protests organized 50 states night Trumps impeachment. Raise hand youre going joi,True,0.0,0.0,"Baltimore, MD",371,,
SRFUSA,2019-12-12 12:55:49,Courts BLOCKED using military money build stupid wall Impeachment 2020 Happy Holidays,False,-0.03333333333333329,-0.03333333333333329,,4,,
dtf1947,2019-12-12 12:55:49,Translation cant way going kill you. Trumpian democracy action. MAGA hats,False,0.1,0.1,New York,77,,
Technicium99,2019-12-12 12:55:49,feel confident that? reporter asked. .357 Magnum comfortable said. End story,True,0.45,0.45,,65,,
BankaDongmo,2019-12-12 12:55:49,"love u president. think that, bad procedure",False,-0.2049999999999999,-0.09999999999999992,,1,,
jilltaylor28,2019-12-12 12:55:49,Everyone's talking impeachment Clinton &amp; Johnson presidents ever impeached. people,True,0.25,0.0,"Wichita, KS",25,,
Rocket54441,2019-12-12 12:55:49,"Impeachment become reflexive Dems. theyve wanted along. Impeachment passion, drug,",True,0.0,0.0,#Louisiana,10007,,
jirossesq,2019-12-12 12:55:50,"Blow me, Impeachment Boy.",False,0.0,0.0,,81,,
HWalkerrr,2019-12-12 12:55:50,Everyone's talking impeachment Clinton &amp; Johnson presidents ever impeached. people,True,0.25,0.0,CT,554,,
JulieSirrs,2019-12-12 12:55:50,"president would like itemize additional abuses power thinks deserving impeachment, sho",True,0.55,0.6,"Montana, USA",650,,
Trinamiddleto15,2019-12-12 12:55:50,Impeachment,True,0.0,0.0,,1160,,
NLTCNY,2019-12-12 12:55:50,America sees impeachment dems cannot accept results 2016 ele,True,0.0,0.0,New York,14096,,
Vivangel999,2019-12-12 12:55:50,"McConnell move acquit Trump, dismiss charges,2 GOP senators say CNNPolitics Afte",True,0.0,0.0,"Queens, NY",24583,,
bud13579,2019-12-12 12:55:50,WATCH LoL Jim Jordan Louie Gohmert visibly dying laughter Lou Correa rants impeachment impe,True,0.8,0.8,,1893,,
PsychoMetalHed,2019-12-12 12:55:50,". shows partisan Democrats' lead investigator, Mr. Goldman, partisan hack. NOTHING",True,0.0,0.0,Guam,36403,,
delantz,2019-12-12 12:55:50,Everyone's talking impeachment Clinton &amp; Johnson presidents ever impeached. people,True,0.25,0.0,Whidbey Island,40,,
mom12267984,2019-12-12 12:55:50,Nice angry speech Jordan. acceptable President ask foreign government investigate domestic,True,-0.0062500000000000056,-0.0062500000000000056,,305,,
mel_faith1,2019-12-12 12:55:50,"faith1 Let big guy, let Impeachment hoaxing hard work. sitting staring awkwardly without blinking.",True,-0.2972222222222222,-0.2972222222222222,United States ,56438,,
InfidelSupreme,2019-12-12 12:55:50,"fastest, weakest, thinnest, PAISAN impeachment American presidential history. impeachmentDebate",True,0.25,0.0,The Great Republic of Texas,3191,,
Betty20500208,2019-12-12 12:55:50,FUN FACT Impeachment pollin 810 points higher Trumps approval ratin.,True,0.275,0.275,,499,,
Walkmaster1,2019-12-12 12:55:50,"Democrat Hank Johnson falsely claimed tonight didnt support impeachment recently. fact, pu",True,-0.20000000000000004,-0.20000000000000004,,918,,
smoffymoth,2019-12-12 12:55:50,"hadnt done crime, wouldnt need whine. Sad",True,-0.5,-0.5,,82,,
riazsheiq,2019-12-12 12:55:50,"touch, lawless president impeach billionaire New York. Whats point?",True,0.13636363636363635,0.13636363636363635,,1,,
kelleypevans,2019-12-12 12:55:51,Fascinating live blog impeachment includes almost Congresspeople's comments... ...except J,True,0.41818181818181815,0.41818181818181815,"Anna, TX",324,,
MelaniePontes,2019-12-12 12:55:51,adler W one toe reality BigPrincessSweatShop puts stolen design stiletto ignorant f,True,0.0,0.0,United States,498,,
InPursuit4All,2019-12-12 12:55:51,31 Dems running districts Trump 2016. Dems worry defections swing districts. Theyre concerned impea,True,0.0,0.0,,26325,,
mainebearchaser,2019-12-12 12:55:51,"Moscow Mitch bribed boatloads campaign cash , course agreed acquit. Half",True,-0.16666666666666666,-0.16666666666666666,"Maine, USA",44,,
gilman_lu,2019-12-12 12:55:51,BREAKING House Democrats announced continue pursue impeachment President Trump even AFT,True,0.0,0.0,"San Antonio, TX",1217,,
ve12659331,2019-12-12 12:55:51,lot moderate Dems recognize political loser impeachment is. They're encouraging leadersh,True,0.0,0.0,,59,,
DaytonF,2019-12-12 12:55:51,would like impeachment times 10.,False,0.0,0.0,,165,,
MccraeAgustus,2019-12-12 12:55:51,evidence presented impeachment hoax people fully exonerate President fal,False,0.0,0.0,,1130,,
no_silenced,2019-12-12 12:55:51,KAG Impeachment Trump Bribery NOPE Extortion NOPE Collusion NOPE Obstruction NOPE Conspiracy NOPE Abuse,True,0.0,0.0,,65132,,
Kenneth54569307,2019-12-12 12:55:51,"Sara, true 2020 truly going trying time Democratic Pelosi know",False,0.35,0.35,"Michigan, USA",4,,
RealWendyTeresa,2019-12-12 12:55:51,"Evil Whack Job needs Go Away &amp; Shut Yap Remember said B*stard wins, going hang",True,-0.35,-0.35,Sunshine & Happiness,15866,,
Aisforanarchy1,2019-12-12 12:55:51,"Okay really. day Monday throwing tantrum, impeachment. impeachment",False,0.35,0.35,"Coon Rapids, MN",7,,
AmyAbercrombie7,2019-12-12 12:55:51,FUN FACT Impeachment pollin 810 points higher Trumps approval ratin.,True,0.275,0.275,,41,,
OldSargeUSAF,2019-12-12 12:55:51,Pelosi lied country promising get things done. Americans wanted Democrats *lower prescription drug c,True,0.2,0.2,Notyourbusinesstwitter,2841,,
idealprotein16,2019-12-12 12:55:51,BREAKING House Democrats announced continue pursue impeachment President Trump even AFT,True,0.0,0.0,,6,,
Amyfassett,2019-12-12 12:55:52,Tom listened Senator Graham read Peter texted MYE stand think heard right peter said,False,0.2857142857142857,0.2857142857142857,"GRAND ISLE, VERMONT",5,,
zeusanna,2019-12-12 12:55:52,YAYAYAY .... PLEASE share networks... must show CONGRESS want Trump Impeached Removed,True,0.0,0.0,As far east you can go in USA,76,,
ctxlken,2019-12-12 12:55:52,Philadelphia Inquirer editorial board endorses impeachment President Trump,True,0.0,0.0,,818,,
DH2230,2019-12-12 12:55:52,Adam Schiff training impeachment sham.,True,-0.2,-0.2,,920,,
Carolin24864913,2019-12-12 12:55:52,yet he's ALWAYS right winning. Since 2016,True,0.39285714285714285,0.39285714285714285,"Smithfield, VA",4791,,
Thoughtfulsquas,2019-12-12 12:55:52,republicans want bring investigations others testimony items involved trumps impeachment,False,0.0,0.0,"Charlottetown, PEI",362,,
krashcourse1,2019-12-12 12:55:52,FLOOD PHONE LINES sure call congressional representative express outrage sham impeachment,True,0.15,0.15,Center of it all,11450,,
pleolleo,2019-12-12 12:55:52,Kurt answers question always yelling,True,0.0,0.0,"Marshfield, MA",2462,,
gabyzee,2019-12-12 12:55:52,"ofReazon agree, Trump bad enough i.e., asshole",False,-0.03333333333333329,-0.3499999999999999,,278,,
danstpeter,2019-12-12 12:55:52,"House Republicans' Trump impeachment strategy simple Distract, deceive yell",False,0.0,0.0,"Portland, Maine",1850,,
EdwardP07810096,2019-12-12 12:55:52,anybody tell OJ Dershowitz possibly joining legal team? OJ blocked reminded hes murderer,True,0.1,0.1,,107,,
comunico67,2019-12-12 12:55:52,"airing days &amp; days Democrat impeachment hearings, FAKE NEWS REFUSING air",True,-0.5,-0.5,,49,,
ManusJerry,2019-12-12 12:55:52,". quickest, thinnest, weakest, partisan impeachment American presidential histo",True,0.25,0.0,,162,,
Lauren_Kozilski,2019-12-12 12:55:52,feel confident that? reporter asked. .357 Magnum comfortable said. End story,True,0.45,0.45,"Albany, NY",41,,
BuffaloPuma,2019-12-12 12:55:52,"So...how Democrats reach voter? need, right?",False,0.2857142857142857,0.2857142857142857,"Buffalo, NY",968,,
llyoung28,2019-12-12 12:55:52,FLOOD PHONE LINES sure call congressional representative express outrage sham impeachment,True,0.15,0.15,United States,745,,
mnicholas4576,2019-12-12 12:55:52,lot moderate Dems recognize political loser impeachment is. They're encouraging leadersh,True,0.0,0.0,,16,,
baobann,2019-12-12 12:55:52,thought would multiple rape allegations? bribes took Saudis &amp; Turks? fraud settlements?,True,0.0,0.0,"Tennessee, USA",1897,,
MontgomeryRoach,2019-12-12 12:55:52,scary,True,-0.5,-0.5,,38,,
jack_ingres,2019-12-12 12:55:53,"Lone Witness Shredded Impeachment, Even Wife Dog Getting Death Threats",True,0.0,0.0,Gehenna,489,,
CuriousMe73,2019-12-12 12:55:52,Dershowitz belongs mental institution along Rudy. POTUS hires best people.,False,0.45,0.45,United Kingdom and US,448,,
JNotha,2019-12-12 12:55:53,Read thread =&gt;,False,0.0,0.0,Boston,1392,,
emilykholcomb,2019-12-12 12:55:53,Pelosi lied country promising get things done. Americans wanted Democrats *lower prescription drug c,True,0.2,0.2,,1952,,
NatsLady,2019-12-12 12:55:53,FUN FACT Impeachment pollin 810 points higher Trumps approval ratin.,True,0.275,0.275,"Washington, DC",961,,
GrajaFae,2019-12-12 12:55:53,amazingly damning admission,True,0.6000000000000001,0.6000000000000001,,162,,
thelongversion,2019-12-12 12:55:53,Democrats float censure instead impeachment,True,0.0,0.0,Rocky Mountains,1521,,
martoaria,2019-12-12 12:55:53,"oped published earlier week, Dershowitz wrote two articles impeachment proposed House Ju",True,0.0,0.0,,2829,,
henry_in_poc,2019-12-12 12:55:53,Trump impeachment markup gets heated top Dem Nadler says 'we cannot rely election',False,0.5,0.5,"Port O'Connor, TX",7028,,
RoniMarks13,2019-12-12 12:55:53,"Impeachment become reflexive Dems. theyve wanted along. Impeachment passion, drug,",True,0.0,0.0,,171,,
Lady4444,2019-12-12 12:55:53,"Endgame underway Trump livetweets breakdown, Paranoid synapse Impeachment ImpeachTrump TraitorTrump P",True,0.0,0.0,united states Ex- Conservative,1401,,
robbie_gobble,2019-12-12 12:55:53,"Jordan again. afternoon 445, Democrats said Republicans must submit amendments ridiculous impeachme",True,-0.3333333333333333,-0.3333333333333333,,27,,
TIMTV413,2019-12-12 12:55:53,THREAD Challenging impeachment bad politics Dems. truth Public opinion remained static since Ukra,True,0.07500000000000004,0.07500000000000004,"Amherst, MA",1060,,
ereg2016,2019-12-12 12:55:53,New Polls Say Americans Oppose Impeachment. nothing wrong. first Impeach,True,0.09659090909090909,-0.03787878787878788,"Hazlet, NJ",514,,
Krissiekins22,2019-12-12 12:55:53,yes support impeachment,False,0.0,0.0,,21,,
naynayfig,2019-12-12 12:55:53,sham continues Trump looking N2 quid pro quo crime old uncle joe &amp; son committed happened befo,True,-0.05,-0.05,Bakersfield,3938,,
DorothyBeach,2019-12-12 12:55:53,They've accused raping teenagers procured pedophile trafficker Jeffrey Epstein,True,0.0,0.0,"Ohio, USA",2882,,
btidge,2019-12-12 12:55:53,". quickest, thinnest, weakest, partisan impeachment American presidential histo",True,0.25,0.0,Central Texas,215,,
trisha78874415,2019-12-12 12:55:54,"faith1 Let big guy, let Impeachment hoaxing hard work. sitting staring awkwardly without blinking.",True,-0.2972222222222222,-0.2972222222222222,United States,7932,,
JBwithJL,2019-12-12 12:55:54,There's one thing missing two articles impeachment crime. They're even trying pin crime P,True,-0.2,-0.2,,152,,
luckyginnie3,2019-12-12 12:55:54,"Moscow Mitch bribed boatloads campaign cash , course agreed acquit. Half",True,-0.16666666666666666,-0.16666666666666666,"Pinellas Park, FL",2731,,
sdnews619,2019-12-12 12:55:54,Reminder president thrice married philander cheated third wife porn star nur,True,0.125,0.125,"San Diego, CA",116,,
kennedy_pw,2019-12-12 12:55:54,show though completely normal? Black protestors police brutality casually called mass murd,True,-0.17222222222222228,-0.17222222222222228,"Bend, OR",92,,
Doembon,2019-12-12 12:55:54,Raise hand support Louie Gohmert naming fake whistleblower Eric Ciaramella sham impeach,True,-0.35,-0.35,Pennsylvania,2235,,
CobbyBritain,2019-12-12 12:55:54,New Polls Say Americans Oppose Impeachment. nothing wrong. first Impeach,True,0.09659090909090909,-0.03787878787878788,"Accra, Ghana",3349,,
Jeff70477084,2019-12-12 12:55:54,"Want inside look impeachment? Watch former Chairman Mark Meadows details content, process,",True,0.0,0.0,"Hendersonville, TN  ",269,,
kjelenfy,2019-12-12 12:55:54,vote Articles Impeachment President Donald Trump. vote impeach vote,True,0.0,0.0,"Maine, USA",420,,
Joe_Varner,2019-12-12 12:55:54,Democratic impeachment joke. Therefore Trump mocking Democrats. He's showing,True,0.0,0.0,"Chicago, IL",539,,
MalloneeB,2019-12-12 12:55:54,". rather shocking Democrats built impeachment articles mere hearsay, speculation,",True,-0.75,-0.75,,10,,
Potterchik,2019-12-12 12:55:54,FUN FACT Impeachment pollin 810 points higher Trumps approval ratin.,True,0.275,0.275,Maine,4757,,
laurakatpeaster,2019-12-12 12:55:54,never understand blind allegiance orange toddler.,False,-0.5,-0.5,"GA, USA",242,,
Uhtred1973,2019-12-12 12:55:54,Stretching Falls Rhetorical Quicksand Saying Trumps Ukraine Phone Call Affront MLK Jr.s,True,0.0,0.0,Humpawatumas,7186,,
